"","X","Account.Number","Customer.ID","Due.Date","Modified.Date","Online.Order.Flag","Order.Date","Sales.Person.ID","Sales.Order.Number","Ship.Date","Freight","Sub.Total","Tax.Amt","Total.Due"
"168",7966,"10-4030-023118",23118,"2007-01-17","2007-01-12",TRUE,"2007-01-05",NA,"SO48833","2007-01-12",54.5391,2181.5625,174.525,2410.6266
"169",8038,"10-4030-023418",23418,"2007-01-17","2007-01-12",TRUE,"2007-01-05",NA,"SO48832","2007-01-12",54.5391,2181.5625,174.525,2410.6266
"170",9048,"10-4030-026695",26695,"2007-01-17","2007-01-12",TRUE,"2007-01-05",NA,"SO48834","2007-01-12",51.7855,2071.4196,165.7136,2288.9187
"171",8000,"10-4030-023311",23311,"2007-01-18","2007-01-13",TRUE,"2007-01-06",NA,"SO48837","2007-01-13",54.5391,2181.5625,174.525,2410.6266
"172",8026,"10-4030-023409",23409,"2007-01-18","2007-01-13",TRUE,"2007-01-06",NA,"SO48838","2007-01-13",54.5391,2181.5625,174.525,2410.6266
"173",3612,"10-4030-012463",12463,"2007-01-19","2007-01-14",TRUE,"2007-01-07",NA,"SO48842","2007-01-14",51.7855,2071.4196,165.7136,2288.9187
"174",4202,"10-4030-013620",13620,"2007-01-19","2007-01-14",TRUE,"2007-01-07",NA,"SO48845","2007-01-14",51.2275,2049.0982,163.9279,2264.2536
"175",4225,"10-4030-013651",13651,"2007-01-19","2007-01-14",TRUE,"2007-01-07",NA,"SO48846","2007-01-14",51.2275,2049.0982,163.9279,2264.2536
"176",4649,"10-4030-014336",14336,"2007-01-19","2007-01-14",TRUE,"2007-01-07",NA,"SO48847","2007-01-14",25.0109,1000.4375,80.035,1105.4834
"177",5251,"10-4030-015489",15489,"2007-01-19","2007-01-14",TRUE,"2007-01-07",NA,"SO48843","2007-01-14",19.5748,782.99,62.6392,865.204
"178",5253,"10-4030-015492",15492,"2007-01-19","2007-01-14",TRUE,"2007-01-07",NA,"SO48844","2007-01-14",19.5748,782.99,62.6392,865.204
"179",5786,"10-4030-016567",16567,"2007-01-19","2007-01-14",TRUE,"2007-01-07",NA,"SO48839","2007-01-14",61.0838,2443.35,195.468,2699.9018
"180",6128,"10-4030-017716",17716,"2007-01-19","2007-01-14",TRUE,"2007-01-07",NA,"SO48841","2007-01-14",25.0109,1000.4375,80.035,1105.4834
"181",6150,"10-4030-017753",17753,"2007-01-19","2007-01-14",TRUE,"2007-01-07",NA,"SO48840","2007-01-14",61.0838,2443.35,195.468,2699.9018
"182",4217,"10-4030-013643",13643,"2007-01-20","2007-01-15",TRUE,"2007-01-08",NA,"SO48854","2007-01-15",51.7855,2071.4196,165.7136,2288.9187
"183",4400,"10-4030-013955",13955,"2007-01-20","2007-01-15",TRUE,"2007-01-08",NA,"SO48855","2007-01-15",51.7855,2071.4196,165.7136,2288.9187
"184",4409,"10-4030-013967",13967,"2007-01-20","2007-01-15",TRUE,"2007-01-08",NA,"SO48856","2007-01-15",51.2275,2049.0982,163.9279,2264.2536
"185",5262,"10-4030-015503",15503,"2007-01-20","2007-01-15",TRUE,"2007-01-08",NA,"SO48852","2007-01-15",19.5748,782.99,62.6392,865.204
"186",5268,"10-4030-015520",15520,"2007-01-20","2007-01-15",TRUE,"2007-01-08",NA,"SO48853","2007-01-15",19.5748,782.99,62.6392,865.204
"187",6848,"10-4030-019424",19424,"2007-01-20","2007-01-15",TRUE,"2007-01-08",NA,"SO48848","2007-01-15",25.0109,1000.4375,80.035,1105.4834
"188",9019,"10-4030-026652",26652,"2007-01-20","2007-01-15",TRUE,"2007-01-08",NA,"SO48857","2007-01-15",19.5748,782.99,62.6392,865.204
"189",9055,"10-4030-026717",26717,"2007-01-20","2007-01-15",TRUE,"2007-01-08",NA,"SO48851","2007-01-15",51.7855,2071.4196,165.7136,2288.9187
"190",9833,"10-4030-028904",28904,"2007-01-20","2007-01-15",TRUE,"2007-01-08",NA,"SO48849","2007-01-15",51.2275,2049.0982,163.9279,2264.2536
"191",9962,"10-4030-029361",29361,"2007-01-20","2007-01-15",TRUE,"2007-01-08",NA,"SO48850","2007-01-15",51.7855,2071.4196,165.7136,2288.9187
"192",4142,"10-4030-013527",13527,"2007-01-21","2007-01-16",TRUE,"2007-01-09",NA,"SO48866","2007-01-16",51.2275,2049.0982,163.9279,2264.2536
"193",4341,"10-4030-013849",13849,"2007-01-21","2007-01-16",TRUE,"2007-01-09",NA,"SO48860","2007-01-16",54.5391,2181.5625,174.525,2410.6266
"194",4406,"10-4030-013964",13964,"2007-01-21","2007-01-16",TRUE,"2007-01-09",NA,"SO48864","2007-01-16",51.7855,2071.4196,165.7136,2288.9187
"195",5228,"10-4030-015455",15455,"2007-01-21","2007-01-16",TRUE,"2007-01-09",NA,"SO48858","2007-01-16",61.0838,2443.35,195.468,2699.9018
"196",5807,"10-4030-016603",16603,"2007-01-21","2007-01-16",TRUE,"2007-01-09",NA,"SO48859","2007-01-16",54.5391,2181.5625,174.525,2410.6266
"197",8423,"10-4030-024924",24924,"2007-01-21","2007-01-16",TRUE,"2007-01-09",NA,"SO48865","2007-01-16",25.0109,1000.4375,80.035,1105.4834
"198",9056,"10-4030-026718",26718,"2007-01-21","2007-01-16",TRUE,"2007-01-09",NA,"SO48863","2007-01-16",51.7855,2071.4196,165.7136,2288.9187
"199",9094,"10-4030-026786",26786,"2007-01-21","2007-01-16",TRUE,"2007-01-09",NA,"SO48861","2007-01-16",51.7855,2071.4196,165.7136,2288.9187
"200",9101,"10-4030-026805",26805,"2007-01-21","2007-01-16",TRUE,"2007-01-09",NA,"SO48862","2007-01-16",51.7855,2071.4196,165.7136,2288.9187
"201",4411,"10-4030-013970",13970,"2007-01-22","2007-01-17",TRUE,"2007-01-10",NA,"SO48874","2007-01-17",51.2275,2049.0982,163.9279,2264.2536
"202",5225,"10-4030-015451",15451,"2007-01-22","2007-01-17",TRUE,"2007-01-10",NA,"SO48867","2007-01-17",54.5391,2181.5625,174.525,2410.6266
"203",5249,"10-4030-015483",15483,"2007-01-22","2007-01-17",TRUE,"2007-01-10",NA,"SO48872","2007-01-17",19.5748,782.99,62.6392,865.204
"204",5258,"10-4030-015499",15499,"2007-01-22","2007-01-17",TRUE,"2007-01-10",NA,"SO48873","2007-01-17",19.5748,782.99,62.6392,865.204
"205",6774,"10-4030-019320",19320,"2007-01-22","2007-01-17",TRUE,"2007-01-10",NA,"SO48868","2007-01-17",19.5748,782.99,62.6392,865.204
"206",7286,"10-4030-020736",20736,"2007-01-22","2007-01-17",TRUE,"2007-01-10",NA,"SO48871","2007-01-17",51.2275,2049.0982,163.9279,2264.2536
"207",8003,"10-4030-023314",23314,"2007-01-22","2007-01-17",TRUE,"2007-01-10",NA,"SO48869","2007-01-17",54.5391,2181.5625,174.525,2410.6266
"208",8004,"10-4030-023316",23316,"2007-01-22","2007-01-17",TRUE,"2007-01-10",NA,"SO48870","2007-01-17",54.5391,2181.5625,174.525,2410.6266
"209",8421,"10-4030-024922",24922,"2007-01-22","2007-01-17",TRUE,"2007-01-10",NA,"SO48875","2007-01-17",25.0109,1000.4375,80.035,1105.4834
"210",8971,"10-4030-026588",26588,"2007-01-22","2007-01-17",TRUE,"2007-01-10",NA,"SO48876","2007-01-17",19.5748,782.99,62.6392,865.204
"211",9027,"10-4030-026657",26657,"2007-01-22","2007-01-17",TRUE,"2007-01-10",NA,"SO48877","2007-01-17",19.5748,782.99,62.6392,865.204
"212",3641,"10-4030-012526",12526,"2007-01-23","2007-01-18",TRUE,"2007-01-11",NA,"SO48879","2007-01-18",51.2275,2049.0982,163.9279,2264.2536
"213",4143,"10-4030-013528",13528,"2007-01-23","2007-01-18",TRUE,"2007-01-11",NA,"SO48883","2007-01-18",51.7855,2071.4196,165.7136,2288.9187
"214",4284,"10-4030-013746",13746,"2007-01-23","2007-01-18",TRUE,"2007-01-11",NA,"SO48880","2007-01-18",61.0838,2443.35,195.468,2699.9018
"215",6126,"10-4030-017715",17715,"2007-01-23","2007-01-18",TRUE,"2007-01-11",NA,"SO48878","2007-01-18",54.5391,2181.5625,174.525,2410.6266
"216",8009,"10-4030-023324",23324,"2007-01-23","2007-01-18",TRUE,"2007-01-11",NA,"SO48881","2007-01-18",54.5391,2181.5625,174.525,2410.6266
"217",8420,"10-4030-024921",24921,"2007-01-23","2007-01-18",TRUE,"2007-01-11",NA,"SO48884","2007-01-18",25.0109,1000.4375,80.035,1105.4834
"218",9100,"10-4030-026801",26801,"2007-01-23","2007-01-18",TRUE,"2007-01-11",NA,"SO48882","2007-01-18",51.2275,2049.0982,163.9279,2264.2536
"219",3615,"10-4030-012473",12473,"2007-01-24","2007-01-19",TRUE,"2007-01-12",NA,"SO48886","2007-01-19",51.7855,2071.4196,165.7136,2288.9187
"220",4200,"10-4030-013618",13618,"2007-01-24","2007-01-19",TRUE,"2007-01-12",NA,"SO48890","2007-01-19",51.2275,2049.0982,163.9279,2264.2536
"221",4224,"10-4030-013650",13650,"2007-01-24","2007-01-19",TRUE,"2007-01-12",NA,"SO48891","2007-01-19",51.2275,2049.0982,163.9279,2264.2536
"222",5248,"10-4030-015482",15482,"2007-01-24","2007-01-19",TRUE,"2007-01-12",NA,"SO48888","2007-01-19",19.5748,782.99,62.6392,865.204
"223",6152,"10-4030-017755",17755,"2007-01-24","2007-01-19",TRUE,"2007-01-12",NA,"SO48885","2007-01-19",54.5391,2181.5625,174.525,2410.6266
"224",9054,"10-4030-026711",26711,"2007-01-24","2007-01-19",TRUE,"2007-01-12",NA,"SO48889","2007-01-19",51.2275,2049.0982,163.9279,2264.2536
"225",9103,"10-4030-026811",26811,"2007-01-24","2007-01-19",TRUE,"2007-01-12",NA,"SO48887","2007-01-19",51.7855,2071.4196,165.7136,2288.9187
"226",4347,"10-4030-013856",13856,"2007-01-25","2007-01-20",TRUE,"2007-01-13",NA,"SO48898","2007-01-20",54.5391,2181.5625,174.525,2410.6266
"227",4404,"10-4030-013960",13960,"2007-01-25","2007-01-20",TRUE,"2007-01-13",NA,"SO48901","2007-01-20",51.7855,2071.4196,165.7136,2288.9187
"228",4408,"10-4030-013966",13966,"2007-01-25","2007-01-20",TRUE,"2007-01-13",NA,"SO48902","2007-01-20",51.2275,2049.0982,163.9279,2264.2536
"229",5768,"10-4030-016540",16540,"2007-01-25","2007-01-20",TRUE,"2007-01-13",NA,"SO48897","2007-01-20",54.5391,2181.5625,174.525,2410.6266
"230",6102,"10-4030-017632",17632,"2007-01-25","2007-01-20",TRUE,"2007-01-13",NA,"SO48896","2007-01-20",54.5391,2181.5625,174.525,2410.6266
"231",6125,"10-4030-017714",17714,"2007-01-25","2007-01-20",TRUE,"2007-01-13",NA,"SO48892","2007-01-20",25.0109,1000.4375,80.035,1105.4834
"232",6164,"10-4030-017772",17772,"2007-01-25","2007-01-20",TRUE,"2007-01-13",NA,"SO48893","2007-01-20",54.5391,2181.5625,174.525,2410.6266
"233",6650,"10-4030-019034",19034,"2007-01-25","2007-01-20",TRUE,"2007-01-13",NA,"SO48894","2007-01-20",25.0109,1000.4375,80.035,1105.4834
"234",6840,"10-4030-019418",19418,"2007-01-25","2007-01-20",TRUE,"2007-01-13",NA,"SO48895","2007-01-20",25.0109,1000.4375,80.035,1105.4834
"235",8002,"10-4030-023313",23313,"2007-01-25","2007-01-20",TRUE,"2007-01-13",NA,"SO48899","2007-01-20",54.5391,2181.5625,174.525,2410.6266
"236",9020,"10-4030-026653",26653,"2007-01-25","2007-01-20",TRUE,"2007-01-13",NA,"SO48903","2007-01-20",19.5748,782.99,62.6392,865.204
"237",9065,"10-4030-026734",26734,"2007-01-25","2007-01-20",TRUE,"2007-01-13",NA,"SO48900","2007-01-20",51.2275,2049.0982,163.9279,2264.2536
"238",3625,"10-4030-012492",12492,"2007-01-26","2007-01-21",TRUE,"2007-01-14",NA,"SO48904","2007-01-21",51.2275,2049.0982,163.9279,2264.2536
"239",4206,"10-4030-013626",13626,"2007-01-26","2007-01-21",TRUE,"2007-01-14",NA,"SO48908","2007-01-21",51.2275,2049.0982,163.9279,2264.2536
"240",4399,"10-4030-013953",13953,"2007-01-26","2007-01-21",TRUE,"2007-01-14",NA,"SO48909","2007-01-21",51.7855,2071.4196,165.7136,2288.9187
"241",9051,"10-4030-026705",26705,"2007-01-26","2007-01-21",TRUE,"2007-01-14",NA,"SO48906","2007-01-21",51.7855,2071.4196,165.7136,2288.9187
"242",9061,"10-4030-026727",26727,"2007-01-26","2007-01-21",TRUE,"2007-01-14",NA,"SO48907","2007-01-21",51.2275,2049.0982,163.9279,2264.2536
"243",9104,"10-4030-026814",26814,"2007-01-26","2007-01-21",TRUE,"2007-01-14",NA,"SO48905","2007-01-21",51.2275,2049.0982,163.9279,2264.2536
"244",4199,"10-4030-013616",13616,"2007-01-27","2007-01-22",TRUE,"2007-01-15",NA,"SO48916","2007-01-22",51.2275,2049.0982,163.9279,2264.2536
"245",4213,"10-4030-013636",13636,"2007-01-27","2007-01-22",TRUE,"2007-01-15",NA,"SO48917","2007-01-22",51.7855,2071.4196,165.7136,2288.9187
"246",4215,"10-4030-013638",13638,"2007-01-27","2007-01-22",TRUE,"2007-01-15",NA,"SO48918","2007-01-22",51.2275,2049.0982,163.9279,2264.2536
"247",5247,"10-4030-015481",15481,"2007-01-27","2007-01-22",TRUE,"2007-01-15",NA,"SO48915","2007-01-22",19.5748,782.99,62.6392,865.204
"248",5799,"10-4030-016587",16587,"2007-01-27","2007-01-22",TRUE,"2007-01-15",NA,"SO48910","2007-01-22",54.5391,2181.5625,174.525,2410.6266
"249",7323,"10-4030-020841",20841,"2007-01-27","2007-01-22",TRUE,"2007-01-15",NA,"SO48912","2007-01-22",19.5748,782.99,62.6392,865.204
"250",7351,"10-4030-020880",20880,"2007-01-27","2007-01-22",TRUE,"2007-01-15",NA,"SO48911","2007-01-22",19.5748,782.99,62.6392,865.204
"251",8030,"10-4030-023412",23412,"2007-01-27","2007-01-22",TRUE,"2007-01-15",NA,"SO48913","2007-01-22",61.0838,2443.35,195.468,2699.9018
"252",9029,"10-4030-026658",26658,"2007-01-27","2007-01-22",TRUE,"2007-01-15",NA,"SO48919","2007-01-22",19.5748,782.99,62.6392,865.204
"253",9066,"10-4030-026735",26735,"2007-01-27","2007-01-22",TRUE,"2007-01-15",NA,"SO48914","2007-01-22",51.7855,2071.4196,165.7136,2288.9187
"254",3498,"10-4030-012275",12275,"2007-01-28","2007-01-23",TRUE,"2007-01-16",NA,"SO48920","2007-01-23",51.7855,2071.4196,165.7136,2288.9187
"255",3649,"10-4030-012560",12560,"2007-01-28","2007-01-23",TRUE,"2007-01-16",NA,"SO48921","2007-01-23",51.2275,2049.0982,163.9279,2264.2536
"256",4141,"10-4030-013526",13526,"2007-01-28","2007-01-23",TRUE,"2007-01-16",NA,"SO48929","2007-01-23",51.7855,2071.4196,165.7136,2288.9187
"257",4624,"10-4030-014298",14298,"2007-01-28","2007-01-23",TRUE,"2007-01-16",NA,"SO48923","2007-01-23",25.0109,1000.4375,80.035,1105.4834
"258",5042,"10-4030-015086",15086,"2007-01-28","2007-01-23",TRUE,"2007-01-16",NA,"SO48930","2007-01-23",54.5391,2181.5625,174.525,2410.6266
"259",5048,"10-4030-015095",15095,"2007-01-28","2007-01-23",TRUE,"2007-01-16",NA,"SO48922","2007-01-23",61.0838,2443.35,195.468,2699.9018
"260",5246,"10-4030-015480",15480,"2007-01-28","2007-01-23",TRUE,"2007-01-16",NA,"SO48925","2007-01-23",19.5748,782.99,62.6392,865.204
"261",5261,"10-4030-015502",15502,"2007-01-28","2007-01-23",TRUE,"2007-01-16",NA,"SO48928","2007-01-23",19.5748,782.99,62.6392,865.204
"262",7965,"10-4030-023117",23117,"2007-01-28","2007-01-23",TRUE,"2007-01-16",NA,"SO48926","2007-01-23",54.5391,2181.5625,174.525,2410.6266
"263",8736,"10-4030-026040",26040,"2007-01-28","2007-01-23",TRUE,"2007-01-16",NA,"SO48924","2007-01-23",61.0838,2443.35,195.468,2699.9018
"264",9050,"10-4030-026703",26703,"2007-01-28","2007-01-23",TRUE,"2007-01-16",NA,"SO48927","2007-01-23",51.2275,2049.0982,163.9279,2264.2536
"265",4144,"10-4030-013529",13529,"2007-01-29","2007-01-24",TRUE,"2007-01-17",NA,"SO48937","2007-01-24",51.7855,2071.4196,165.7136,2288.9187
"266",4218,"10-4030-013644",13644,"2007-01-29","2007-01-24",TRUE,"2007-01-17",NA,"SO48936","2007-01-24",51.7855,2071.4196,165.7136,2288.9187
"267",4623,"10-4030-014297",14297,"2007-01-29","2007-01-24",TRUE,"2007-01-17",NA,"SO48932","2007-01-24",25.0109,1000.4375,80.035,1105.4834
"268",5267,"10-4030-015518",15518,"2007-01-29","2007-01-24",TRUE,"2007-01-17",NA,"SO48935","2007-01-24",19.5748,782.99,62.6392,865.204
"269",6817,"10-4030-019382",19382,"2007-01-29","2007-01-24",TRUE,"2007-01-17",NA,"SO48931","2007-01-24",25.0109,1000.4375,80.035,1105.4834
"270",9047,"10-4030-026694",26694,"2007-01-29","2007-01-24",TRUE,"2007-01-17",NA,"SO48933","2007-01-24",51.2275,2049.0982,163.9279,2264.2536
"271",9053,"10-4030-026710",26710,"2007-01-29","2007-01-24",TRUE,"2007-01-17",NA,"SO48934","2007-01-24",51.7855,2071.4196,165.7136,2288.9187
"272",4413,"10-4030-013973",13973,"2007-01-30","2007-01-25",TRUE,"2007-01-18",NA,"SO48943","2007-01-25",51.7855,2071.4196,165.7136,2288.9187
"273",5233,"10-4030-015462",15462,"2007-01-30","2007-01-25",TRUE,"2007-01-18",NA,"SO48939","2007-01-25",61.0838,2443.35,195.468,2699.9018
"274",6130,"10-4030-017720",17720,"2007-01-30","2007-01-25",TRUE,"2007-01-18",NA,"SO48938","2007-01-25",54.5391,2181.5625,174.525,2410.6266
"275",7315,"10-4030-020835",20835,"2007-01-30","2007-01-25",TRUE,"2007-01-18",NA,"SO48940","2007-01-25",19.5748,782.99,62.6392,865.204
"276",8433,"10-4030-025010",25010,"2007-01-30","2007-01-25",TRUE,"2007-01-18",NA,"SO48944","2007-01-25",25.0109,1000.4375,80.035,1105.4834
"277",8717,"10-4030-026013",26013,"2007-01-30","2007-01-25",TRUE,"2007-01-18",NA,"SO48941","2007-01-25",61.0838,2443.35,195.468,2699.9018
"278",9062,"10-4030-026728",26728,"2007-01-30","2007-01-25",TRUE,"2007-01-18",NA,"SO48942","2007-01-25",51.2275,2049.0982,163.9279,2264.2536
"279",4401,"10-4030-013957",13957,"2007-01-31","2007-01-26",TRUE,"2007-01-19",NA,"SO48947","2007-01-26",51.7855,2071.4196,165.7136,2288.9187
"280",4414,"10-4030-013974",13974,"2007-01-31","2007-01-26",TRUE,"2007-01-19",NA,"SO48948","2007-01-26",51.7855,2071.4196,165.7136,2288.9187
"281",6110,"10-4030-017644",17644,"2007-01-31","2007-01-26",TRUE,"2007-01-19",NA,"SO48945","2007-01-26",61.0838,2443.35,195.468,2699.9018
"282",8973,"10-4030-026591",26591,"2007-01-31","2007-01-26",TRUE,"2007-01-19",NA,"SO48949","2007-01-26",19.5748,782.99,62.6392,865.204
"283",9059,"10-4030-026725",26725,"2007-01-31","2007-01-26",TRUE,"2007-01-19",NA,"SO48946","2007-01-26",51.2275,2049.0982,163.9279,2264.2536
"284",3623,"10-4030-012486",12486,"2007-02-01","2007-01-27",TRUE,"2007-01-20",NA,"SO48950","2007-01-27",51.2275,2049.0982,163.9279,2264.2536
"285",4219,"10-4030-013645",13645,"2007-02-01","2007-01-27",TRUE,"2007-01-20",NA,"SO48955","2007-01-27",51.2275,2049.0982,163.9279,2264.2536
"286",4410,"10-4030-013968",13968,"2007-02-01","2007-01-27",TRUE,"2007-01-20",NA,"SO48956","2007-01-27",51.7855,2071.4196,165.7136,2288.9187
"287",5046,"10-4030-015093",15093,"2007-02-01","2007-01-27",TRUE,"2007-01-20",NA,"SO48952","2007-01-27",61.0838,2443.35,195.468,2699.9018
"288",8032,"10-4030-023413",23413,"2007-02-01","2007-01-27",TRUE,"2007-01-20",NA,"SO48953","2007-01-27",61.0838,2443.35,195.468,2699.9018
"289",9058,"10-4030-026724",26724,"2007-02-01","2007-01-27",TRUE,"2007-01-20",NA,"SO48954","2007-01-27",51.2275,2049.0982,163.9279,2264.2536
"290",9966,"10-4030-029388",29388,"2007-02-01","2007-01-27",TRUE,"2007-01-20",NA,"SO48951","2007-01-27",51.7855,2071.4196,165.7136,2288.9187
"291",4201,"10-4030-013619",13619,"2007-02-02","2007-01-28",TRUE,"2007-01-21",NA,"SO48961","2007-01-28",51.2275,2049.0982,163.9279,2264.2536
"292",4223,"10-4030-013649",13649,"2007-02-02","2007-01-28",TRUE,"2007-01-21",NA,"SO48962","2007-01-28",51.2275,2049.0982,163.9279,2264.2536
"293",7316,"10-4030-020836",20836,"2007-02-02","2007-01-28",TRUE,"2007-01-21",NA,"SO48957","2007-01-28",19.5748,782.99,62.6392,865.204
"294",7998,"10-4030-023310",23310,"2007-02-02","2007-01-28",TRUE,"2007-01-21",NA,"SO48958","2007-01-28",54.5391,2181.5625,174.525,2410.6266
"295",8037,"10-4030-023417",23417,"2007-02-02","2007-01-28",TRUE,"2007-01-21",NA,"SO48959","2007-01-28",54.5391,2181.5625,174.525,2410.6266
"296",8434,"10-4030-025011",25011,"2007-02-02","2007-01-28",TRUE,"2007-01-21",NA,"SO48963","2007-01-28",25.0109,1000.4375,80.035,1105.4834
"297",9060,"10-4030-026726",26726,"2007-02-02","2007-01-28",TRUE,"2007-01-21",NA,"SO48960","2007-01-28",51.7855,2071.4196,165.7136,2288.9187
"298",4205,"10-4030-013625",13625,"2007-02-03","2007-01-29",TRUE,"2007-01-22",NA,"SO48971","2007-01-29",51.2275,2049.0982,163.9279,2264.2536
"299",4207,"10-4030-013629",13629,"2007-02-03","2007-01-29",TRUE,"2007-01-22",NA,"SO48972","2007-01-29",51.2275,2049.0982,163.9279,2264.2536
"300",4278,"10-4030-013742",13742,"2007-02-03","2007-01-29",TRUE,"2007-01-22",NA,"SO48968","2007-01-29",54.5391,2181.5625,174.525,2410.6266
"301",4622,"10-4030-014292",14292,"2007-02-03","2007-01-29",TRUE,"2007-01-22",NA,"SO48967","2007-01-29",25.0109,1000.4375,80.035,1105.4834
"302",5894,"10-4030-016824",16824,"2007-02-03","2007-01-29",TRUE,"2007-01-22",NA,"SO48964","2007-01-29",54.5391,2181.5625,174.525,2410.6266
"303",6107,"10-4030-017639",17639,"2007-02-03","2007-01-29",TRUE,"2007-01-22",NA,"SO48966","2007-01-29",54.5391,2181.5625,174.525,2410.6266
"304",6646,"10-4030-019030",19030,"2007-02-03","2007-01-29",TRUE,"2007-01-22",NA,"SO48965","2007-01-29",25.0109,1000.4375,80.035,1105.4834
"305",8005,"10-4030-023320",23320,"2007-02-03","2007-01-29",TRUE,"2007-01-22",NA,"SO48969","2007-01-29",54.5391,2181.5625,174.525,2410.6266
"306",8935,"10-4030-026529",26529,"2007-02-03","2007-01-29",TRUE,"2007-01-22",NA,"SO48970","2007-01-29",25.0109,1000.4375,80.035,1105.4834
"307",9025,"10-4030-026656",26656,"2007-02-03","2007-01-29",TRUE,"2007-01-22",NA,"SO48973","2007-01-29",19.5748,782.99,62.6392,865.204
"308",3593,"10-4030-012404",12404,"2007-02-04","2007-01-30",TRUE,"2007-01-23",NA,"SO48976","2007-01-30",51.7855,2071.4196,165.7136,2288.9187
"309",4210,"10-4030-013632",13632,"2007-02-04","2007-01-30",TRUE,"2007-01-23",NA,"SO48984","2007-01-30",51.7855,2071.4196,165.7136,2288.9187
"310",4220,"10-4030-013646",13646,"2007-02-04","2007-01-30",TRUE,"2007-01-23",NA,"SO48985","2007-01-30",51.2275,2049.0982,163.9279,2264.2536
"311",4345,"10-4030-013855",13855,"2007-02-04","2007-01-30",TRUE,"2007-01-23",NA,"SO48979","2007-01-30",54.5391,2181.5625,174.525,2410.6266
"312",4620,"10-4030-014290",14290,"2007-02-04","2007-01-30",TRUE,"2007-01-23",NA,"SO48978","2007-01-30",25.0109,1000.4375,80.035,1105.4834
"313",5250,"10-4030-015484",15484,"2007-02-04","2007-01-30",TRUE,"2007-01-23",NA,"SO48982","2007-01-30",19.5748,782.99,62.6392,865.204
"314",5259,"10-4030-015500",15500,"2007-02-04","2007-01-30",TRUE,"2007-01-23",NA,"SO48983","2007-01-30",19.5748,782.99,62.6392,865.204
"315",6129,"10-4030-017717",17717,"2007-02-04","2007-01-30",TRUE,"2007-01-23",NA,"SO48974","2007-01-30",54.5391,2181.5625,174.525,2410.6266
"316",6142,"10-4030-017739",17739,"2007-02-04","2007-01-30",TRUE,"2007-01-23",NA,"SO48975","2007-01-30",25.0109,1000.4375,80.035,1105.4834
"317",7324,"10-4030-020842",20842,"2007-02-04","2007-01-30",TRUE,"2007-01-23",NA,"SO48977","2007-01-30",19.5748,782.99,62.6392,865.204
"318",8007,"10-4030-023322",23322,"2007-02-04","2007-01-30",TRUE,"2007-01-23",NA,"SO48980","2007-01-30",61.0838,2443.35,195.468,2699.9018
"319",8015,"10-4030-023348",23348,"2007-02-04","2007-01-30",TRUE,"2007-01-23",NA,"SO48981","2007-01-30",61.0838,2443.35,195.468,2699.9018
"320",9018,"10-4030-026651",26651,"2007-02-04","2007-01-30",TRUE,"2007-01-23",NA,"SO48986","2007-01-30",19.5748,782.99,62.6392,865.204
"321",9023,"10-4030-026655",26655,"2007-02-04","2007-01-30",TRUE,"2007-01-23",NA,"SO48987","2007-01-30",19.5748,782.99,62.6392,865.204
